frame.number,frame.time,frame.time_delta,,frame.len,mac-lte.rnti,mac-lte.direction
693,Aug 13 2019 19:26:08.872696000 MST,0.064063,124.758911,950,70,1
694,Aug 13 2019 19:26:08.908705000 MST,0.036009,124.79492,548,70,0
695,Aug 13 2019 19:26:08.917701000 MST,0.008996,124.803916,172,70,0
696,Aug 13 2019 19:26:08.981735000 MST,0.064034,124.86795,708,70,1
697,Aug 13 2019 19:26:09.008776000 MST,0.027041,124.894991,548,70,0
698,Aug 13 2019 19:26:09.017694000 MST,0.008918,124.903909,1398,70,0
699,Aug 13 2019 19:26:09.082692000 MST,0.064998,124.968907,72,70,1
700,Aug 13 2019 19:26:09.083576000 MST,0.000884,124.969791,822,70,1
701,Aug 13 2019 19:26:09.128711000 MST,0.045135,125.014926,548,70,0
702,Aug 13 2019 19:26:10.438619000 MST,1.309908,126.324834,148,70,1
703,Aug 13 2019 19:26:10.468651000 MST,0.030032,126.354866,548,70,0
704,Aug 13 2019 19:26:10.532650000 MST,0.063999,126.418865,72,70,1
705,Aug 13 2019 19:26:11.508836000 MST,0.976186,127.395051,548,70,0
706,Aug 13 2019 19:26:11.616576000 MST,0.10774,127.502791,72,70,1
707,Aug 13 2019 19:26:13.528609000 MST,1.912033,129.414824,548,70,0
708,Aug 13 2019 19:26:13.592622000 MST,0.064013,129.478837,72,70,1
709,Aug 13 2019 19:26:16.768660000 MST,3.176038,132.654875,548,70,0
710,Aug 13 2019 19:26:16.832665000 MST,0.064005,132.71888,72,70,1
711,Aug 13 2019 19:26:21.757595000 MST,4.92493,137.64381,148,70,1
712,Aug 13 2019 19:26:21.788693000 MST,0.031098,137.674908,548,70,0
713,Aug 13 2019 19:26:21.852697000 MST,0.064004,137.738912,72,70,1
714,Aug 13 2019 19:26:25.808766000 MST,3.956069,141.694981,548,70,0
715,Aug 13 2019 19:26:25.872597000 MST,0.063831,141.758812,886,70,1
716,Aug 13 2019 19:26:25.873636000 MST,0.001039,141.759851,88,70,1
717,Aug 13 2019 19:26:25.908660000 MST,0.035024,141.794875,548,70,0
718,Aug 13 2019 19:26:25.917641000 MST,0.008981,141.803856,128,70,0
719,Aug 13 2019 19:26:25.981682000 MST,0.064041,141.867897,708,70,1
720,Aug 13 2019 19:26:26.008706000 MST,0.027024,141.894921,548,70,0
721,Aug 13 2019 19:26:26.017786000 MST,0.00908,141.904001,982,70,0
722,Aug 13 2019 19:26:26.048620000 MST,0.030834,141.934835,548,70,0
723,Aug 13 2019 19:26:26.082647000 MST,0.034027,141.968862,72,70,1
724,Aug 13 2019 19:26:26.083699000 MST,0.001052,141.969914,120,70,1
725,Aug 13 2019 19:26:26.128644000 MST,0.044945,142.014859,548,70,0
726,Aug 13 2019 19:26:26.166562000 MST,0.037918,142.052777,72,70,1
727,Aug 13 2019 19:26:28.048636000 MST,1.882074,143.934851,548,70,0
728,Aug 13 2019 19:26:28.088705000 MST,0.040069,143.97492,548,70,0
729,Aug 13 2019 19:26:28.112615000 MST,0.02391,143.99883,72,70,1
730,Aug 13 2019 19:26:28.152540000 MST,0.039925,144.038755,72,70,1
731,Aug 13 2019 19:26:32.817548000 MST,4.665008,148.703763,148,70,1
732,Aug 13 2019 19:26:32.848654000 MST,0.031106,148.734869,548,70,0
733,Aug 13 2019 19:26:32.912651000 MST,0.063997,148.798866,72,70,1
734,Aug 13 2019 19:26:36.148680000 MST,3.236029,152.034895,548,70,0
735,Aug 13 2019 19:26:36.212660000 MST,0.06398,152.098875,72,70,1
736,Aug 13 2019 19:26:37.848696000 MST,1.636036,153.734911,548,70,0
737,Aug 13 2019 19:26:37.912620000 MST,0.063924,153.798835,72,70,1
738,Aug 13 2019 19:26:42.040602000 MST,4.127982,157.926817,148,70,1
739,Aug 13 2019 19:26:42.068634000 MST,0.028032,157.954849,548,70,0
740,Aug 13 2019 19:26:42.132594000 MST,0.06396,158.018809,136,70,1
741,Aug 13 2019 19:26:42.168706000 MST,0.036112,158.054921,548,70,0
742,Aug 13 2019 19:26:42.174661000 MST,0.005955,158.060876,72,70,1
743,Aug 13 2019 19:26:42.177535000 MST,0.002874,158.06375,100,70,0
744,Aug 13 2019 19:26:42.242642000 MST,0.065107,158.128857,764,70,1
745,Aug 13 2019 19:26:42.268593000 MST,0.025951,158.154808,548,70,0
746,Aug 13 2019 19:26:42.288630000 MST,0.020037,158.174845,548,70,0
747,Aug 13 2019 19:26:42.297812000 MST,0.009182,158.184027,1398,70,0
748,Aug 13 2019 19:26:42.328557000 MST,0.030745,158.214772,548,70,0
749,Aug 13 2019 19:26:42.362585000 MST,0.034028,158.2488,72,70,1
750,Aug 13 2019 19:26:42.363638000 MST,0.001053,158.249853,822,70,1
751,Aug 13 2019 19:26:42.408568000 MST,0.04493,158.294783,548,70,0
752,Aug 13 2019 19:26:42.442606000 MST,0.034038,158.328821,72,70,1
753,Aug 13 2019 19:26:44.128584000 MST,1.685978,160.014799,548,70,0
754,Aug 13 2019 19:26:44.148661000 MST,0.020077,160.034876,548,70,0
755,Aug 13 2019 19:26:44.192586000 MST,0.043925,160.078801,72,70,1
756,Aug 13 2019 19:26:44.212637000 MST,0.020051,160.098852,72,70,1
757,Aug 13 2019 19:26:46.608716000 MST,2.396079,162.494931,548,70,0
758,Aug 13 2019 19:26:46.672527000 MST,0.063811,162.558742,72,70,1
759,Aug 13 2019 19:26:47.608786000 MST,0.936259,163.495001,548,70,0
760,Aug 13 2019 19:26:47.617549000 MST,0.008763,163.503764,43,70,0
761,Aug 13 2019 19:26:47.626631000 MST,0.009082,163.512846,300,70,0
762,Aug 13 2019 19:26:47.672512000 MST,0.045881,163.558727,72,70,1
763,Aug 13 2019 19:26:47.690693000 MST,0.018181,163.576908,72,70,1
764,Aug 13 2019 19:26:49.342500000 MST,1.651807,165.228715,148,70,1
765,Aug 13 2019 19:26:49.368654000 MST,0.026154,165.254869,548,70,0
766,Aug 13 2019 19:26:49.432633000 MST,0.063979,165.318848,72,70,1
767,Aug 13 2019 19:26:57.259634000 MST,7.827001,173.145849,148,70,1
768,Aug 13 2019 19:26:57.288583000 MST,0.028949,173.174798,548,70,0
769,Aug 13 2019 19:26:57.352586000 MST,0.064003,173.238801,72,70,1
770,Aug 13 2019 19:26:58.288584000 MST,0.935998,174.174799,548,70,0
771,Aug 13 2019 19:26:58.352617000 MST,0.064033,174.238832,1158,70,1
772,Aug 13 2019 19:26:58.353496000 MST,0.000879,174.239711,88,70,1
773,Aug 13 2019 19:26:58.388674000 MST,0.035178,174.274889,548,70,0
774,Aug 13 2019 19:26:58.397549000 MST,0.008875,174.283764,268,70,0
775,Aug 13 2019 19:26:58.462606000 MST,0.065057,174.348821,822,70,1
776,Aug 13 2019 19:26:58.488573000 MST,0.025967,174.374788,548,70,0
777,Aug 13 2019 19:26:58.508636000 MST,0.020063,174.394851,548,70,0
778,Aug 13 2019 19:26:58.517793000 MST,0.009157,174.404008,1635,70,0
779,Aug 13 2019 19:26:58.583608000 MST,0.065815,174.469823,72,70,1
780,Aug 13 2019 19:26:58.584492000 MST,0.000884,174.470707,822,70,1
781,Aug 13 2019 19:26:58.628563000 MST,0.044071,174.514778,548,70,0
782,Aug 13 2019 19:26:59.328688000 MST,0.700125,175.214903,548,70,0
783,Aug 13 2019 19:26:59.434550000 MST,0.105862,175.320765,72,70,1
784,Aug 13 2019 19:27:00.368598000 MST,0.934048,176.254813,548,70,0
785,Aug 13 2019 19:27:00.432596000 MST,0.063998,176.318811,72,70,1
786,Aug 13 2019 19:27:07.388640000 MST,6.956044,183.274855,548,70,0
787,Aug 13 2019 19:27:07.452623000 MST,0.063983,183.338838,72,70,1
788,Aug 13 2019 19:27:07.781566000 MST,0.328943,183.667781,148,70,1
789,Aug 13 2019 19:27:07.808632000 MST,0.027066,183.694847,548,70,0
790,Aug 13 2019 19:27:07.872604000 MST,0.063972,183.758819,72,70,1
791,Aug 13 2019 19:27:14.028616000 MST,6.156012,189.914831,548,70,0
792,Aug 13 2019 19:27:14.093460000 MST,0.064844,189.979675,72,70,1
793,Aug 13 2019 19:27:15.028730000 MST,0.93527,190.914945,548,70,0
794,Aug 13 2019 19:27:15.093595000 MST,0.064865,190.97981,1078,70,1
795,Aug 13 2019 19:27:15.128682000 MST,0.035087,191.014897,532,70,0
796,Aug 13 2019 19:27:15.137526000 MST,0.008844,191.023741,208,70,0
797,Aug 13 2019 19:27:15.207605000 MST,0.070079,191.09382,764,70,1
798,Aug 13 2019 19:27:15.228592000 MST,0.020987,191.114807,548,70,0
799,Aug 13 2019 19:27:15.248603000 MST,0.020011,191.134818,548,70,0
800,Aug 13 2019 19:27:15.257699000 MST,0.009096,191.143914,708,70,0
801,Aug 13 2019 19:27:15.323619000 MST,0.06592,191.209834,148,70,1
802,Aug 13 2019 19:27:15.348531000 MST,0.024912,191.234746,548,70,0
803,Aug 13 2019 19:27:17.288535000 MST,1.940004,193.17475,532,70,0
804,Aug 13 2019 19:27:17.400658000 MST,0.112123,193.286873,72,70,1
805,Aug 13 2019 19:27:19.528637000 MST,2.127979,195.414852,532,70,0
806,Aug 13 2019 19:27:19.592578000 MST,0.063941,195.478793,72,70,1
807,Aug 13 2019 19:27:26.548600000 MST,6.956022,202.434815,548,70,0
808,Aug 13 2019 19:27:26.612428000 MST,0.063828,202.498643,72,70,1
809,Aug 13 2019 19:27:31.568553000 MST,4.956125,207.454768,548,70,0
810,Aug 13 2019 19:27:31.622653000 MST,0.0541,207.508868,148,70,1
811,Aug 13 2019 19:27:31.632528000 MST,0.009875,207.518743,88,70,1
812,Aug 13 2019 19:27:31.648651000 MST,0.016123,207.534866,548,70,0
813,Aug 13 2019 19:27:31.668569000 MST,0.019918,207.554784,548,70,0
814,Aug 13 2019 19:27:31.676587000 MST,0.008018,207.562802,72,70,1
815,Aug 13 2019 19:27:31.677628000 MST,0.001041,207.563843,140,70,0
816,Aug 13 2019 19:27:31.713590000 MST,0.035962,207.599805,72,70,1
817,Aug 13 2019 19:27:31.741622000 MST,0.028032,207.627837,660,70,1
818,Aug 13 2019 19:27:31.768718000 MST,0.027096,207.654933,548,70,0
819,Aug 13 2019 19:27:31.777602000 MST,0.008884,207.663817,660,70,0
820,Aug 13 2019 19:27:31.843457000 MST,0.065855,207.729672,886,70,1
821,Aug 13 2019 19:27:31.868533000 MST,0.025076,207.754748,548,70,0
822,Aug 13 2019 19:27:33.828580000 MST,1.960047,209.714795,548,70,0
823,Aug 13 2019 19:27:33.935538000 MST,0.106958,209.821753,72,70,1
824,Aug 13 2019 19:27:35.828585000 MST,1.893047,211.7148,548,70,0
825,Aug 13 2019 19:27:35.892586000 MST,0.064001,211.778801,72,70,1
826,Aug 13 2019 19:27:35.893462000 MST,0.000876,211.779677,176,70,1
827,Aug 13 2019 19:27:35.968580000 MST,0.075118,211.854795,548,70,0
828,Aug 13 2019 19:27:37.428660000 MST,1.46008,213.314875,548,70,0
829,Aug 13 2019 19:27:37.492455000 MST,0.063795,213.37867,72,70,1
830,Aug 13 2019 19:27:43.808508000 MST,6.316053,219.694723,548,70,0
831,Aug 13 2019 19:27:43.872496000 MST,0.063988,219.758711,72,70,1
832,Aug 13 2019 19:27:45.808565000 MST,1.936069,221.69478,548,70,0
833,Aug 13 2019 19:27:45.875506000 MST,0.066941,221.761721,72,70,1
834,Aug 13 2019 19:27:47.808574000 MST,1.933068,223.694789,548,70,0
835,Aug 13 2019 19:27:47.872468000 MST,0.063894,223.758683,886,70,1
836,Aug 13 2019 19:27:47.908659000 MST,0.036191,223.794874,548,70,0
837,Aug 13 2019 19:27:47.917617000 MST,0.008958,223.803832,404,70,0
838,Aug 13 2019 19:27:47.982485000 MST,0.064868,223.8687,588,70,1
839,Aug 13 2019 19:27:48.028505000 MST,0.04602,223.91472,548,70,0
840,Aug 13 2019 19:27:48.037612000 MST,0.009107,223.923827,1398,70,0
841,Aug 13 2019 19:27:48.103540000 MST,0.065928,223.989755,918,70,1
842,Aug 13 2019 19:27:48.128553000 MST,0.025013,224.014768,548,70,0
843,Aug 13 2019 19:27:49.136486000 MST,1.007933,225.022701,148,70,1
844,Aug 13 2019 19:27:49.168467000 MST,0.031981,225.054682,548,70,0
845,Aug 13 2019 19:27:49.280458000 MST,0.111991,225.166673,72,70,1
846,Aug 13 2019 19:27:54.168473000 MST,4.888015,230.054688,548,70,0
847,Aug 13 2019 19:27:54.278466000 MST,0.109993,230.164681,72,70,1
848,Aug 13 2019 19:27:54.788600000 MST,0.510134,230.674815,548,70,0
849,Aug 13 2019 19:27:54.852430000 MST,0.06383,230.738645,72,70,1
850,Aug 13 2019 19:28:00.548522000 MST,5.696092,236.434737,548,70,0
851,Aug 13 2019 19:28:00.612499000 MST,0.063977,236.498714,72,70,1
852,Aug 13 2019 19:28:04.568532000 MST,3.956033,240.454747,548,70,0
853,Aug 13 2019 19:28:04.632371000 MST,0.063839,240.518586,918,70,1
854,Aug 13 2019 19:28:04.633468000 MST,0.001097,240.519683,88,70,1
855,Aug 13 2019 19:28:04.668433000 MST,0.034965,240.554648,548,70,0
856,Aug 13 2019 19:28:04.677482000 MST,0.009049,240.563697,268,70,0
857,Aug 13 2019 19:28:04.742383000 MST,0.064901,240.628598,764,70,1
858,Aug 13 2019 19:28:04.768495000 MST,0.026112,240.65471,548,70,0
859,Aug 13 2019 19:28:04.777602000 MST,0.009107,240.663817,1158,70,0
860,Aug 13 2019 19:28:04.808428000 MST,0.030826,240.694643,548,70,0
861,Aug 13 2019 19:28:04.842444000 MST,0.034016,240.728659,72,70,1
862,Aug 13 2019 19:28:04.844398000 MST,0.001954,240.730613,886,70,1
863,Aug 13 2019 19:28:04.888438000 MST,0.04404,240.774653,548,70,0
864,Aug 13 2019 19:28:04.921388000 MST,0.03295,240.807603,72,70,1
865,Aug 13 2019 19:28:05.103432000 MST,0.182044,240.989647,72,70,1
866,Aug 13 2019 19:28:05.168447000 MST,0.065015,241.054662,548,70,0
867,Aug 13 2019 19:28:05.256451000 MST,0.088004,241.142666,72,70,1
868,Aug 13 2019 19:28:05.328503000 MST,0.072052,241.214718,548,70,0
869,Aug 13 2019 19:28:05.415359000 MST,0.086856,241.301574,72,70,1
870,Aug 13 2019 19:28:05.488522000 MST,0.073163,241.374737,548,70,0
871,Aug 13 2019 19:28:05.878446000 MST,0.389924,241.764661,148,70,1
872,Aug 13 2019 19:28:05.908481000 MST,0.030035,241.794696,548,70,0
873,Aug 13 2019 19:28:05.972487000 MST,0.064006,241.858702,72,70,1
874,Aug 13 2019 19:28:06.665352000 MST,0.692865,242.551567,72,70,1
875,Aug 13 2019 19:28:06.728573000 MST,0.063221,242.614788,548,70,0
876,Aug 13 2019 19:28:07.732481000 MST,1.003908,243.618696,72,70,1
877,Aug 13 2019 19:28:07.808425000 MST,0.075944,243.69464,548,70,0
878,Aug 13 2019 19:28:08.524466000 MST,0.716041,244.410681,200,70,1
879,Aug 13 2019 19:28:08.588575000 MST,0.064109,244.47479,548,70,0
880,Aug 13 2019 19:28:08.600486000 MST,0.011911,244.486701,64,70,1
881,Aug 13 2019 19:28:10.468470000 MST,1.867984,246.354685,548,70,0
882,Aug 13 2019 19:28:10.532452000 MST,0.063982,246.418667,72,70,1
883,Aug 13 2019 19:28:15.068496000 MST,4.536044,250.954711,548,70,0
884,Aug 13 2019 19:28:15.137482000 MST,0.068986,251.023697,72,70,1
885,Aug 13 2019 19:28:21.018395000 MST,5.880913,256.90461,148,70,1
886,Aug 13 2019 19:28:21.048423000 MST,0.030028,256.934638,548,70,0
887,Aug 13 2019 19:28:21.112435000 MST,0.064012,256.99865,1302,70,1
888,Aug 13 2019 19:28:21.148496000 MST,0.036061,257.034711,548,70,0
889,Aug 13 2019 19:28:21.157359000 MST,0.008863,257.043574,216,70,0
890,Aug 13 2019 19:28:21.166406000 MST,0.009047,257.052621,500,70,0
891,Aug 13 2019 19:28:21.222438000 MST,0.056032,257.108653,822,70,1
892,Aug 13 2019 19:28:21.268439000 MST,0.046001,257.154654,548,70,0
893,Aug 13 2019 19:28:21.277546000 MST,0.009107,257.163761,1158,70,0
894,Aug 13 2019 19:28:21.328430000 MST,0.050884,257.214645,548,70,0
895,Aug 13 2019 19:28:21.342380000 MST,0.01395,257.228595,72,70,1
896,Aug 13 2019 19:28:21.343444000 MST,0.001064,257.229659,886,70,1
897,Aug 13 2019 19:28:21.388419000 MST,0.044975,257.274634,548,70,0
898,Aug 13 2019 19:28:21.438369000 MST,0.04995,257.324584,72,70,1
899,Aug 13 2019 19:28:23.368507000 MST,1.930138,259.254722,548,70,0
900,Aug 13 2019 19:28:23.432332000 MST,0.063825,259.318547,72,70,1
901,Aug 13 2019 19:28:24.368502000 MST,0.93617,260.254717,548,70,0
902,Aug 13 2019 19:28:24.432340000 MST,0.063838,260.318555,72,70,1
903,Aug 13 2019 19:28:30.843412000 MST,6.411072,266.729627,72,70,1
904,Aug 13 2019 19:28:30.908413000 MST,0.065001,266.794628,548,70,0
905,Aug 13 2019 19:28:31.144372000 MST,0.235959,267.030587,72,70,1
906,Aug 13 2019 19:28:31.208431000 MST,0.064059,267.094646,548,70,0
907,Aug 13 2019 19:28:32.488500000 MST,1.280069,268.374715,548,70,0
908,Aug 13 2019 19:28:32.501347000 MST,0.012847,268.387562,88,70,1
909,Aug 13 2019 19:28:32.528519000 MST,0.027172,268.414734,548,70,0
910,Aug 13 2019 19:28:32.781309000 MST,0.25279,268.667524,1350,70,1
911,Aug 13 2019 19:28:32.808600000 MST,0.027291,268.694815,548,70,0
912,Aug 13 2019 19:28:32.821421000 MST,0.012821,268.707636,1851,70,1
913,Aug 13 2019 19:28:32.848605000 MST,0.027184,268.73482,548,70,0
914,Aug 13 2019 19:28:32.861364000 MST,0.012759,268.747579,420,70,1
915,Aug 13 2019 19:28:32.888493000 MST,0.027129,268.774708,548,70,0
916,Aug 13 2019 19:28:32.903407000 MST,0.014914,268.789622,340,70,1
917,Aug 13 2019 19:28:32.928636000 MST,0.025229,268.814851,548,70,0
918,Aug 13 2019 19:28:32.928685000 MST,0.000049,268.8149,364,70,1
919,Aug 13 2019 19:28:32.948577000 MST,0.019892,268.834792,548,70,0
920,Aug 13 2019 19:28:32.968606000 MST,0.020029,268.854821,548,70,0
921,Aug 13 2019 19:28:32.981505000 MST,0.012899,268.86772,88,70,1
922,Aug 13 2019 19:28:33.008612000 MST,0.027107,268.894827,548,70,0
923,Aug 13 2019 19:28:33.021387000 MST,0.012775,268.907602,72,70,1
924,Aug 13 2019 19:28:33.049429000 MST,0.028042,268.935644,3837,70,1
925,Aug 13 2019 19:28:33.088545000 MST,0.039116,268.97476,548,70,0
926,Aug 13 2019 19:28:33.108423000 MST,0.019878,268.994638,548,70,0
927,Aug 13 2019 19:28:33.121412000 MST,0.012989,269.007627,364,70,1
928,Aug 13 2019 19:28:33.148496000 MST,0.027084,269.034711,548,70,0
929,Aug 13 2019 19:28:33.165448000 MST,0.016952,269.051663,72,70,1
930,Aug 13 2019 19:28:33.168526000 MST,0.003078,269.054741,548,70,0
931,Aug 13 2019 19:28:33.177359000 MST,0.008833,269.063574,372,70,0
932,Aug 13 2019 19:28:33.189398000 MST,0.012039,269.075613,72,70,1
933,Aug 13 2019 19:28:33.328424000 MST,0.139026,269.214639,708,70,1
934,Aug 13 2019 19:28:33.368546000 MST,0.040122,269.254761,548,70,0
935,Aug 13 2019 19:28:33.381417000 MST,0.012871,269.267632,72,70,1
936,Aug 13 2019 19:28:35.808552000 MST,2.427135,271.694767,548,70,0
937,Aug 13 2019 19:28:35.872366000 MST,0.063814,271.758581,72,70,1
938,Aug 13 2019 19:28:37.808572000 MST,1.936206,273.694787,532,70,0
939,Aug 13 2019 19:28:37.872356000 MST,0.063784,273.758571,886,70,1
940,Aug 13 2019 19:28:37.908520000 MST,0.036164,273.794735,548,70,0
941,Aug 13 2019 19:28:37.917476000 MST,0.008956,273.803691,268,70,0
942,Aug 13 2019 19:28:37.982353000 MST,0.064877,273.868568,612,70,1
943,Aug 13 2019 19:28:38.008514000 MST,0.026161,273.894729,548,70,0
944,Aug 13 2019 19:28:38.017565000 MST,0.009051,273.90378,1158,70,0
945,Aug 13 2019 19:28:38.082427000 MST,0.064862,273.968642,72,70,1
946,Aug 13 2019 19:28:38.083439000 MST,0.001012,273.969654,148,70,1
947,Aug 13 2019 19:28:38.128417000 MST,0.044978,274.014632,532,70,0
948,Aug 13 2019 19:28:38.282397000 MST,0.15398,274.168612,148,70,1
949,Aug 13 2019 19:28:38.308499000 MST,0.026102,274.194714,548,70,0
950,Aug 13 2019 19:28:38.330474000 MST,0.021975,274.216689,188,70,1
951,Aug 13 2019 19:28:38.368554000 MST,0.03808,274.254769,532,70,0
952,Aug 13 2019 19:28:38.372326000 MST,0.003772,274.258541,72,70,1
953,Aug 13 2019 19:28:38.380387000 MST,0.008061,274.266602,72,70,1
954,Aug 13 2019 19:28:40.148482000 MST,1.768095,276.034697,548,70,0
955,Aug 13 2019 19:28:40.259540000 MST,0.111058,276.145755,72,70,1
956,Aug 13 2019 19:28:41.288505000 MST,1.028965,277.17472,548,70,0
957,Aug 13 2019 19:28:41.352499000 MST,0.063994,277.238714,72,70,1
958,Aug 13 2019 19:28:44.288485000 MST,2.935986,280.1747,532,70,0
959,Aug 13 2019 19:28:44.352497000 MST,0.064012,280.238712,72,70,1
960,Aug 13 2019 19:28:45.836489000 MST,1.483992,281.722704,148,70,1
961,Aug 13 2019 19:28:45.868564000 MST,0.032075,281.754779,420,70,0
962,Aug 13 2019 19:28:45.932466000 MST,0.063902,281.818681,72,70,1
963,Aug 13 2019 19:28:47.348483000 MST,1.416017,283.234698,548,70,0
964,Aug 13 2019 19:28:47.412577000 MST,0.064094,283.298792,72,70,1
965,Aug 13 2019 19:28:47.948526000 MST,0.535949,283.834741,548,70,0
966,Aug 13 2019 19:28:47.960414000 MST,0.011888,283.846629,72,70,1
967,Aug 13 2019 19:28:47.995394000 MST,0.03498,283.881609,72,70,1
968,Aug 13 2019 19:28:48.068548000 MST,0.073154,283.954763,548,70,0
969,Aug 13 2019 19:28:48.484464000 MST,0.415916,284.370679,188,70,1
970,Aug 13 2019 19:28:48.508442000 MST,0.023978,284.394657,548,70,0
971,Aug 13 2019 19:28:48.520481000 MST,0.012039,284.406696,72,70,1
972,Aug 13 2019 19:28:52.988475000 MST,4.467994,288.87469,548,70,0
973,Aug 13 2019 19:28:53.000536000 MST,0.012061,288.886751,72,70,1
974,Aug 13 2019 19:28:53.028617000 MST,0.028081,288.914832,532,70,0
975,Aug 13 2019 19:28:54.368425000 MST,1.339808,290.25464,548,70,0
976,Aug 13 2019 19:28:54.433296000 MST,0.064871,290.319511,88,70,1
977,Aug 13 2019 19:28:54.468494000 MST,0.035198,290.354709,548,70,0
978,Aug 13 2019 19:28:54.477347000 MST,0.008853,290.363562,308,70,0
979,Aug 13 2019 19:28:54.479425000 MST,0.002078,290.36564,72,70,1
980,Aug 13 2019 19:28:54.542415000 MST,0.06299,290.42863,708,70,1
981,Aug 13 2019 19:28:54.568422000 MST,0.026007,290.454637,548,70,0
982,Aug 13 2019 19:28:54.577471000 MST,0.009049,290.463686,708,70,0
983,Aug 13 2019 19:28:54.608518000 MST,0.031047,290.494733,532,70,0
984,Aug 13 2019 19:28:54.645397000 MST,0.036879,290.531612,886,70,1
985,Aug 13 2019 19:28:54.668466000 MST,0.023069,290.554681,532,70,0
986,Aug 13 2019 19:28:54.727323000 MST,0.058857,290.613538,72,70,1
987,Aug 13 2019 19:28:55.170357000 MST,0.443034,291.056572,148,70,1
988,Aug 13 2019 19:28:55.208442000 MST,0.038085,291.094657,548,70,0
989,Aug 13 2019 19:28:55.272386000 MST,0.063944,291.158601,72,70,1
990,Aug 13 2019 19:28:56.228469000 MST,0.956083,292.114684,532,70,0
991,Aug 13 2019 19:28:56.292424000 MST,0.063955,292.178639,72,70,1
992,Aug 13 2019 19:28:57.068433000 MST,0.776009,292.954648,548,70,0
993,Aug 13 2019 19:28:57.132344000 MST,0.063911,293.018559,72,70,1
994,Aug 13 2019 19:29:00.088479000 MST,2.956135,295.974694,548,70,0
995,Aug 13 2019 19:29:00.152420000 MST,0.063941,296.038635,72,70,1
996,Aug 13 2019 19:29:02.108482000 MST,1.956062,297.994697,548,70,0
997,Aug 13 2019 19:29:02.172329000 MST,0.063847,298.058544,72,70,1
998,Aug 13 2019 19:29:04.128365000 MST,1.956036,300.01458,548,70,0
999,Aug 13 2019 19:29:04.192331000 MST,0.063966,300.078546,72,70,1
1000,Aug 13 2019 19:29:05.148428000 MST,0.956097,301.034643,548,70,0
1001,Aug 13 2019 19:29:05.160449000 MST,0.012021,301.046664,64,70,1
1002,Aug 13 2019 19:29:05.288423000 MST,0.127974,301.174638,548,70,0
1003,Aug 13 2019 19:29:05.300419000 MST,0.011996,301.186634,64,70,1
1004,Aug 13 2019 19:29:05.448474000 MST,0.148055,301.334689,532,70,0
1005,Aug 13 2019 19:29:05.460590000 MST,0.012116,301.346805,64,70,1
1006,Aug 13 2019 19:29:06.305327000 MST,0.844737,302.191542,148,70,1
1007,Aug 13 2019 19:29:06.348416000 MST,0.043089,302.234631,548,70,0
1008,Aug 13 2019 19:29:06.412333000 MST,0.063917,302.298548,72,70,1
1009,Aug 13 2019 19:29:06.728441000 MST,0.316108,302.614656,532,70,0
1010,Aug 13 2019 19:29:06.740498000 MST,0.012057,302.626713,64,70,1
1011,Aug 13 2019 19:29:07.768406000 MST,1.027908,303.654621,548,70,0
1012,Aug 13 2019 19:29:07.780472000 MST,0.012066,303.666687,64,70,1
1013,Aug 13 2019 19:29:08.908311000 MST,1.127839,304.794526,548,70,0
1014,Aug 13 2019 19:29:08.972322000 MST,0.064011,304.858537,72,70,1
1015,Aug 13 2019 19:29:10.908521000 MST,1.936199,306.794736,532,70,0
1016,Aug 13 2019 19:29:10.973311000 MST,0.06479,306.859526,1398,70,1
1017,Aug 13 2019 19:29:11.008367000 MST,0.035056,306.894582,548,70,0
1018,Aug 13 2019 19:29:11.017378000 MST,0.009011,306.903593,404,70,0
1019,Aug 13 2019 19:29:11.083347000 MST,0.065969,306.969562,886,70,1
1020,Aug 13 2019 19:29:11.108416000 MST,0.025069,306.994631,548,70,0
1021,Aug 13 2019 19:29:11.117357000 MST,0.008941,307.003572,1398,70,0
1022,Aug 13 2019 19:29:11.148403000 MST,0.031046,307.034618,548,70,0
1023,Aug 13 2019 19:29:11.182351000 MST,0.033948,307.068566,72,70,1
1024,Aug 13 2019 19:29:11.183242000 MST,0.000891,307.069457,886,70,1
1025,Aug 13 2019 19:29:11.228394000 MST,0.045152,307.114609,548,70,0
1026,Aug 13 2019 19:29:11.268317000 MST,0.039923,307.154532,72,70,1
1027,Aug 13 2019 19:29:13.228400000 MST,1.960083,309.114615,420,70,0
1028,Aug 13 2019 19:29:13.508376000 MST,0.279976,309.394591,548,70,0
1029,Aug 13 2019 19:29:13.617241000 MST,0.108865,309.503456,72,70,1
1030,Aug 13 2019 19:29:14.148357000 MST,0.531116,310.034572,548,70,0
1031,Aug 13 2019 19:29:14.212356000 MST,0.063999,310.098571,72,70,1
1032,Aug 13 2019 19:29:15.808442000 MST,1.596086,311.694657,532,70,0
1033,Aug 13 2019 19:29:15.872405000 MST,0.063963,311.75862,72,70,1
1034,Aug 13 2019 19:29:19.415311000 MST,3.542906,315.301526,148,70,1
1035,Aug 13 2019 19:29:19.448395000 MST,0.033084,315.33461,548,70,0
1036,Aug 13 2019 19:29:19.512365000 MST,0.06397,315.39858,72,70,1
1037,Aug 13 2019 19:29:23.448519000 MST,3.936154,319.334734,548,70,0
1038,Aug 13 2019 19:29:23.513436000 MST,0.064917,319.399651,72,70,1
1039,Aug 13 2019 19:29:23.668396000 MST,0.15496,319.554611,548,70,0
