frame.number,frame.time,frame.time_delta,frame.len,mac-lte.rnti,mac-lte.direction
767,Aug 13 2019 20:34:11.753345000 MST,0.018124000,548,70,0
768,Aug 13 2019 20:34:11.859225000 MST,0.105880000,72,70,1
769,Aug 13 2019 20:34:11.981295000 MST,0.122070000,176,70,1
770,Aug 13 2019 20:34:12.013318000 MST,0.032023000,548,70,0
771,Aug 13 2019 20:34:12.022295000 MST,0.008977000,172,70,0
772,Aug 13 2019 20:34:12.077319000 MST,0.055024000,72,70,1
773,Aug 13 2019 20:34:12.086365000 MST,0.009046000,72,70,1
774,Aug 13 2019 20:34:12.090235000 MST,0.003870000,176,70,1
775,Aug 13 2019 20:34:12.113384000 MST,0.023149000,548,70,0
776,Aug 13 2019 20:34:12.219228000 MST,0.105844000,72,70,1
777,Aug 13 2019 20:34:15.561333000 MST,3.342105000,148,70,1
778,Aug 13 2019 20:34:15.568215000 MST,0.006882000,188,70,1
779,Aug 13 2019 20:34:15.593332000 MST,0.025117000,548,70,0
780,Aug 13 2019 20:34:15.602313000 MST,0.008981000,208,70,0
781,Aug 13 2019 20:34:15.611370000 MST,0.009057000,500,70,0
782,Aug 13 2019 20:34:15.657317000 MST,0.045947000,72,70,1
783,Aug 13 2019 20:34:15.665328000 MST,0.008011000,72,70,1
784,Aug 13 2019 20:34:15.675231000 MST,0.009903000,72,70,1
785,Aug 13 2019 20:34:15.685366000 MST,0.010135000,188,70,1
786,Aug 13 2019 20:34:15.713398000 MST,0.028032000,548,70,0
787,Aug 13 2019 20:34:15.823182000 MST,0.109784000,72,70,1
788,Aug 13 2019 20:34:16.713394000 MST,0.890212000,548,70,0
789,Aug 13 2019 20:34:16.777257000 MST,0.063863000,136,70,1
790,Aug 13 2019 20:34:16.797277000 MST,0.020020000,200,70,1
791,Aug 13 2019 20:34:16.807215000 MST,0.009938000,148,70,1
792,Aug 13 2019 20:34:16.811322000 MST,0.004107000,200,70,1
793,Aug 13 2019 20:34:16.833348000 MST,0.022026000,548,70,0
794,Aug 13 2019 20:34:16.842403000 MST,0.009055000,404,70,0
795,Aug 13 2019 20:34:16.897339000 MST,0.054936000,72,70,1
796,Aug 13 2019 20:34:16.906208000 MST,0.008869000,72,70,1
797,Aug 13 2019 20:34:23.101172000 MST,6.194964000,188,70,1
798,Aug 13 2019 20:34:23.133360000 MST,0.032188000,548,70,0
799,Aug 13 2019 20:34:23.239213000 MST,0.105853000,72,70,1
800,Aug 13 2019 20:34:25.153297000 MST,1.914084000,548,70,0
801,Aug 13 2019 20:34:25.217234000 MST,0.063937000,72,70,1
802,Aug 13 2019 20:34:25.218300000 MST,0.001066000,176,70,1
803,Aug 13 2019 20:34:25.293186000 MST,0.074886000,548,70,0
804,Aug 13 2019 20:34:27.833272000 MST,2.540086000,548,70,0
805,Aug 13 2019 20:34:27.901180000 MST,0.067908000,176,70,1
806,Aug 13 2019 20:34:27.933340000 MST,0.032160000,548,70,0
807,Aug 13 2019 20:34:28.039217000 MST,0.105877000,72,70,1
808,Aug 13 2019 20:34:31.833311000 MST,3.794094000,548,70,0
809,Aug 13 2019 20:34:31.897263000 MST,0.063952000,136,70,1
810,Aug 13 2019 20:34:31.914106000 MST,0.016843000,200,70,1
811,Aug 13 2019 20:34:31.921213000 MST,0.007107000,72,70,1
812,Aug 13 2019 20:34:31.933324000 MST,0.012111000,548,70,0
813,Aug 13 2019 20:34:31.993288000 MST,0.059964000,548,70,0
814,Aug 13 2019 20:34:32.027129000 MST,0.033841000,72,70,1
815,Aug 13 2019 20:34:32.039176000 MST,0.012047000,72,70,1
816,Aug 13 2019 20:34:32.093226000 MST,0.054050000,548,70,0
817,Aug 13 2019 20:34:32.953185000 MST,0.859959000,548,70,0
818,Aug 13 2019 20:34:33.017191000 MST,0.064006000,72,70,1
819,Aug 13 2019 20:34:33.018251000 MST,0.001060000,176,70,1
820,Aug 13 2019 20:34:33.093175000 MST,0.074924000,548,70,0
821,Aug 13 2019 20:34:38.625258000 MST,5.532083000,148,70,1
822,Aug 13 2019 20:34:38.631238000 MST,0.005980000,232,70,1
823,Aug 13 2019 20:34:38.673164000 MST,0.041926000,548,70,0
824,Aug 13 2019 20:34:38.682166000 MST,0.009002000,72,70,0
825,Aug 13 2019 20:34:38.691238000 MST,0.009072000,332,70,0
826,Aug 13 2019 20:34:38.755115000 MST,0.063877000,128,70,1
827,Aug 13 2019 20:34:38.765243000 MST,0.010128000,188,70,1
828,Aug 13 2019 20:34:38.779214000 MST,0.013971000,72,70,1
829,Aug 13 2019 20:34:38.793297000 MST,0.014083000,548,70,0
830,Aug 13 2019 20:34:38.899195000 MST,0.105898000,72,70,1
831,Aug 13 2019 20:34:44.813163000 MST,5.913968000,548,70,0
832,Aug 13 2019 20:34:44.877161000 MST,0.063998000,284,70,1
833,Aug 13 2019 20:34:44.882087000 MST,0.004926000,176,70,1
834,Aug 13 2019 20:34:44.913200000 MST,0.031113000,548,70,0
835,Aug 13 2019 20:34:45.019104000 MST,0.105904000,72,70,1
836,Aug 13 2019 20:34:53.293232000 MST,8.274128000,548,70,0
837,Aug 13 2019 20:34:53.357057000 MST,0.063825000,72,70,1
838,Aug 13 2019 20:34:53.362205000 MST,0.005148000,176,70,1
839,Aug 13 2019 20:34:53.393150000 MST,0.030945000,548,70,0
840,Aug 13 2019 20:34:53.499146000 MST,0.105996000,72,70,1
841,Aug 13 2019 20:34:56.593214000 MST,3.094068000,548,70,0
842,Aug 13 2019 20:34:56.657038000 MST,0.063824000,136,70,1
843,Aug 13 2019 20:34:56.674067000 MST,0.017029000,200,70,1
844,Aug 13 2019 20:34:56.693101000 MST,0.019034000,548,70,0
845,Aug 13 2019 20:34:56.803061000 MST,0.109960000,72,70,1
846,Aug 13 2019 20:35:02.133100000 MST,5.330039000,548,70,0
847,Aug 13 2019 20:35:02.197103000 MST,0.064003000,72,70,1
848,Aug 13 2019 20:35:02.202077000 MST,0.004974000,176,70,1
849,Aug 13 2019 20:35:02.233175000 MST,0.031098000,548,70,0
850,Aug 13 2019 20:35:02.339045000 MST,0.105870000,72,70,1
851,Aug 13 2019 20:35:04.233163000 MST,1.894118000,548,70,0
852,Aug 13 2019 20:35:04.298059000 MST,0.064896000,72,70,1
853,Aug 13 2019 20:35:04.299113000 MST,0.001054000,176,70,1
854,Aug 13 2019 20:35:04.373169000 MST,0.074056000,548,70,0
855,Aug 13 2019 20:35:04.913115000 MST,0.539946000,548,70,0
856,Aug 13 2019 20:35:04.977109000 MST,0.063994000,78,70,1
857,Aug 13 2019 20:35:05.002088000 MST,0.024979000,200,70,1
858,Aug 13 2019 20:35:05.013186000 MST,0.011098000,548,70,0
859,Aug 13 2019 20:35:05.033015000 MST,0.019829000,548,70,0
860,Aug 13 2019 20:35:05.143039000 MST,0.110024000,72,70,1
861,Aug 13 2019 20:35:24.052952000 MST,18.909913000,548,70,0
862,Aug 13 2019 20:35:24.116951000 MST,0.063999000,232,70,1
863,Aug 13 2019 20:35:24.192940000 MST,0.075989000,548,70,0
864,Aug 13 2019 20:35:31.932961000 MST,7.740021000,548,70,0
865,Aug 13 2019 20:35:31.945018000 MST,0.012057000,64,70,1
866,Aug 13 2019 20:35:32.072948000 MST,0.127930000,548,70,0
867,Aug 13 2019 20:35:32.085021000 MST,0.012073000,64,70,1
868,Aug 13 2019 20:35:36.592975000 MST,4.507954000,548,70,0
869,Aug 13 2019 20:35:36.652940000 MST,0.059965000,548,70,0
870,Aug 13 2019 20:35:36.662000000 MST,0.009060000,732,70,0
871,Aug 13 2019 20:35:36.663918000 MST,0.001918000,164,70,1
872,Aug 13 2019 20:35:36.670911000 MST,0.006993000,982,70,0
873,Aug 13 2019 20:35:36.692853000 MST,0.021942000,548,70,0
874,Aug 13 2019 20:35:36.732955000 MST,0.040102000,548,70,0
875,Aug 13 2019 20:35:36.735928000 MST,0.002973000,72,70,1
876,Aug 13 2019 20:35:36.740897000 MST,0.004969000,268,70,1
877,Aug 13 2019 20:35:36.743937000 MST,0.003040000,184,70,1
878,Aug 13 2019 20:35:36.745024000 MST,0.001087000,564,70,1
879,Aug 13 2019 20:35:36.746931000 MST,0.001907000,340,70,1
880,Aug 13 2019 20:35:36.753002000 MST,0.006071000,548,70,0
881,Aug 13 2019 20:35:36.772874000 MST,0.019872000,548,70,0
882,Aug 13 2019 20:35:36.782019000 MST,0.009145000,1635,70,0
883,Aug 13 2019 20:35:36.796976000 MST,0.014957000,72,70,1
884,Aug 13 2019 20:35:36.810807000 MST,0.013831000,404,70,1
885,Aug 13 2019 20:35:36.826951000 MST,0.016144000,184,70,1
886,Aug 13 2019 20:35:36.832853000 MST,0.005902000,548,70,0
887,Aug 13 2019 20:35:36.843808000 MST,0.010955000,340,70,1
888,Aug 13 2019 20:35:36.845919000 MST,0.002111000,72,70,1
889,Aug 13 2019 20:35:36.852898000 MST,0.006979000,548,70,0
890,Aug 13 2019 20:35:36.872948000 MST,0.020050000,548,70,0
891,Aug 13 2019 20:35:36.896861000 MST,0.023913000,88,70,1
892,Aug 13 2019 20:35:36.916922000 MST,0.020061000,72,70,1
893,Aug 13 2019 20:35:36.932927000 MST,0.016005000,548,70,0
894,Aug 13 2019 20:35:36.941946000 MST,0.009019000,216,70,0
895,Aug 13 2019 20:35:36.978869000 MST,0.036923000,72,70,1
896,Aug 13 2019 20:35:37.086936000 MST,0.108067000,284,70,1
897,Aug 13 2019 20:35:37.113083000 MST,0.026147000,548,70,0
898,Aug 13 2019 20:35:37.121897000 MST,0.008814000,216,70,0
899,Aug 13 2019 20:35:37.264019000 MST,0.142122000,88,70,1
900,Aug 13 2019 20:35:37.267013000 MST,0.002994000,256,70,1
901,Aug 13 2019 20:35:37.292986000 MST,0.025973000,548,70,0
902,Aug 13 2019 20:35:37.332857000 MST,0.039871000,548,70,0
903,Aug 13 2019 20:35:37.443878000 MST,0.111021000,764,70,1
904,Aug 13 2019 20:35:37.473026000 MST,0.029148000,548,70,0
905,Aug 13 2019 20:35:37.492889000 MST,0.019863000,548,70,0
906,Aug 13 2019 20:35:37.687844000 MST,0.194955000,72,70,1
907,Aug 13 2019 20:35:40.215862000 MST,2.528018000,120,70,1
908,Aug 13 2019 20:35:40.252995000 MST,0.037133000,548,70,0
909,Aug 13 2019 20:35:40.264890000 MST,0.011895000,72,70,1
910,Aug 13 2019 20:35:40.292919000 MST,0.028029000,548,70,0
911,Aug 13 2019 20:35:40.305007000 MST,0.012088000,72,70,1
912,Aug 13 2019 20:35:40.492892000 MST,0.187885000,548,70,0
913,Aug 13 2019 20:35:40.556881000 MST,0.063989000,72,70,1
914,Aug 13 2019 20:35:40.560961000 MST,0.004080000,164,70,1
915,Aug 13 2019 20:35:40.592951000 MST,0.031990000,548,70,0
916,Aug 13 2019 20:35:40.698823000 MST,0.105872000,72,70,1
917,Aug 13 2019 20:35:41.767840000 MST,1.069017000,208,70,1
918,Aug 13 2019 20:35:41.771917000 MST,0.004077000,356,70,1
919,Aug 13 2019 20:35:41.792904000 MST,0.020987000,548,70,0
920,Aug 13 2019 20:35:41.804965000 MST,0.012061000,64,70,1
921,Aug 13 2019 20:35:41.812950000 MST,0.007985000,548,70,0
922,Aug 13 2019 20:35:41.820890000 MST,0.007940000,64,70,1
923,Aug 13 2019 20:35:41.852871000 MST,0.031981000,548,70,0
924,Aug 13 2019 20:35:42.392974000 MST,0.540103000,548,70,0
925,Aug 13 2019 20:35:42.579937000 MST,0.186963000,72,70,1
926,Aug 13 2019 20:35:43.392974000 MST,0.813037000,548,70,0
927,Aug 13 2019 20:35:43.456795000 MST,0.063821000,232,70,1
928,Aug 13 2019 20:35:43.532962000 MST,0.076167000,548,70,0
929,Aug 13 2019 20:35:46.032947000 MST,2.499985000,548,70,0
930,Aug 13 2019 20:35:46.072865000 MST,0.039918000,548,70,0
931,Aug 13 2019 20:35:46.108839000 MST,0.035974000,256,70,1
932,Aug 13 2019 20:35:46.132838000 MST,0.023999000,548,70,0
933,Aug 13 2019 20:35:46.141839000 MST,0.009001000,184,70,1
934,Aug 13 2019 20:35:46.172939000 MST,0.031100000,548,70,0
935,Aug 13 2019 20:35:46.238894000 MST,0.065955000,72,70,1
936,Aug 13 2019 20:35:49.012877000 MST,2.773983000,548,70,0
937,Aug 13 2019 20:35:49.080788000 MST,0.067911000,404,70,1
938,Aug 13 2019 20:35:49.112946000 MST,0.032158000,548,70,0
939,Aug 13 2019 20:35:49.121779000 MST,0.008833000,112,70,0
940,Aug 13 2019 20:35:49.226812000 MST,0.105033000,72,70,1
941,Aug 13 2019 20:35:54.012850000 MST,4.786038000,548,70,0
942,Aug 13 2019 20:35:54.076856000 MST,0.064006000,72,70,1
943,Aug 13 2019 20:35:54.080756000 MST,0.003900000,164,70,1
944,Aug 13 2019 20:35:54.112918000 MST,0.032162000,548,70,0
945,Aug 13 2019 20:35:54.222880000 MST,0.109962000,72,70,1
946,Aug 13 2019 20:35:56.332949000 MST,2.110069000,548,70,0
947,Aug 13 2019 20:35:56.396820000 MST,0.063871000,72,70,1
948,Aug 13 2019 20:35:56.397830000 MST,0.001010000,78,70,1
949,Aug 13 2019 20:35:56.415757000 MST,0.017927000,208,70,1
950,Aug 13 2019 20:35:56.432839000 MST,0.017082000,548,70,0
951,Aug 13 2019 20:35:56.538906000 MST,0.106067000,72,70,1
952,Aug 13 2019 20:36:02.452838000 MST,5.913932000,548,70,0
953,Aug 13 2019 20:36:02.516834000 MST,0.063996000,232,70,1
954,Aug 13 2019 20:36:02.592846000 MST,0.076012000,548,70,0
955,Aug 13 2019 20:36:02.598801000 MST,0.005955000,88,70,1
956,Aug 13 2019 20:36:02.632741000 MST,0.033940000,548,70,0
957,Aug 13 2019 20:36:02.639787000 MST,0.007046000,72,70,1
958,Aug 13 2019 20:36:02.778719000 MST,0.138932000,184,70,1
959,Aug 13 2019 20:36:02.812830000 MST,0.034111000,548,70,0
960,Aug 13 2019 20:36:10.352710000 MST,7.539880000,548,70,0
961,Aug 13 2019 20:36:10.364770000 MST,0.012060000,72,70,1
962,Aug 13 2019 20:36:10.392805000 MST,0.028035000,548,70,0
963,Aug 13 2019 20:36:10.404866000 MST,0.012061000,72,70,1
964,Aug 13 2019 20:36:10.450777000 MST,0.045911000,108,70,1
965,Aug 13 2019 20:36:10.512751000 MST,0.061974000,548,70,0
966,Aug 13 2019 20:36:11.376823000 MST,0.864072000,188,70,1
967,Aug 13 2019 20:36:11.412888000 MST,0.036065000,548,70,0
968,Aug 13 2019 20:36:11.518729000 MST,0.105841000,72,70,1
969,Aug 13 2019 20:36:15.606761000 MST,4.088032000,232,70,1
970,Aug 13 2019 20:36:15.607827000 MST,0.001066000,188,70,1
971,Aug 13 2019 20:36:15.632908000 MST,0.025081000,548,70,0
972,Aug 13 2019 20:36:15.705714000 MST,0.072806000,72,70,1
973,Aug 13 2019 20:36:15.706781000 MST,0.001067000,72,70,1
974,Aug 13 2019 20:36:17.812744000 MST,2.105963000,548,70,0
975,Aug 13 2019 20:36:17.876745000 MST,0.064001000,72,70,1
976,Aug 13 2019 20:36:17.880650000 MST,0.003905000,164,70,1
977,Aug 13 2019 20:36:17.912813000 MST,0.032163000,548,70,0
978,Aug 13 2019 20:36:18.022773000 MST,0.109960000,72,70,1
979,Aug 13 2019 20:36:19.172749000 MST,1.149976000,548,70,0
980,Aug 13 2019 20:36:19.236807000 MST,0.064058000,132,70,1
981,Aug 13 2019 20:36:19.278619000 MST,0.041812000,208,70,1
982,Aug 13 2019 20:36:19.292684000 MST,0.014065000,548,70,0
983,Aug 13 2019 20:36:19.312724000 MST,0.020040000,548,70,0
984,Aug 13 2019 20:36:19.418829000 MST,0.106105000,72,70,1
985,Aug 13 2019 20:36:20.676767000 MST,1.257938000,232,70,1
986,Aug 13 2019 20:36:20.712832000 MST,0.036065000,548,70,0
987,Aug 13 2019 20:36:20.783775000 MST,0.070943000,72,70,1
988,Aug 13 2019 20:36:21.712827000 MST,0.929052000,548,70,0
989,Aug 13 2019 20:36:21.776655000 MST,0.063828000,232,70,1
990,Aug 13 2019 20:36:21.852816000 MST,0.076161000,548,70,0
991,Aug 13 2019 20:36:22.472796000 MST,0.619980000,548,70,0
992,Aug 13 2019 20:36:22.540703000 MST,0.067907000,164,70,1
993,Aug 13 2019 20:36:22.572697000 MST,0.031994000,548,70,0
994,Aug 13 2019 20:36:22.682635000 MST,0.109938000,72,70,1
995,Aug 13 2019 20:36:23.452738000 MST,0.770103000,548,70,0
996,Aug 13 2019 20:36:23.516743000 MST,0.064005000,136,70,1
997,Aug 13 2019 20:36:23.536798000 MST,0.020055000,208,70,1
998,Aug 13 2019 20:36:23.572691000 MST,0.035893000,548,70,0
999,Aug 13 2019 20:36:23.678735000 MST,0.106044000,72,70,1
1000,Aug 13 2019 20:36:26.897636000 MST,3.218901000,232,70,1
1001,Aug 13 2019 20:36:26.932633000 MST,0.034997000,548,70,0
1002,Aug 13 2019 20:36:26.996716000 MST,0.064083000,72,70,1
1003,Aug 13 2019 20:36:27.952679000 MST,0.955963000,548,70,0
1004,Aug 13 2019 20:36:28.098654000 MST,0.145975000,72,70,1
1005,Aug 13 2019 20:36:28.132769000 MST,0.034115000,548,70,0
1006,Aug 13 2019 20:36:28.852778000 MST,0.720009000,548,70,0
1007,Aug 13 2019 20:36:28.916606000 MST,0.063828000,72,70,1
1008,Aug 13 2019 20:36:28.920684000 MST,0.004078000,164,70,1
1009,Aug 13 2019 20:36:28.952668000 MST,0.031984000,548,70,0
1010,Aug 13 2019 20:36:29.065646000 MST,0.112978000,72,70,1
1011,Aug 13 2019 20:36:31.912734000 MST,2.847088000,548,70,0
1012,Aug 13 2019 20:36:31.976735000 MST,0.064001000,136,70,1
1013,Aug 13 2019 20:36:31.994684000 MST,0.017949000,208,70,1
1014,Aug 13 2019 20:36:32.012634000 MST,0.017950000,548,70,0
1015,Aug 13 2019 20:36:32.118672000 MST,0.106038000,72,70,1
1016,Aug 13 2019 20:36:35.377707000 MST,3.259035000,232,70,1
1017,Aug 13 2019 20:36:35.412738000 MST,0.035031000,548,70,0
1018,Aug 13 2019 20:36:35.476715000 MST,0.063977000,72,70,1
1019,Aug 13 2019 20:36:36.432755000 MST,0.956040000,548,70,0
1020,Aug 13 2019 20:36:36.498711000 MST,0.065956000,72,70,1
1021,Aug 13 2019 20:36:36.501548000 MST,0.002837000,164,70,1
1022,Aug 13 2019 20:36:36.532657000 MST,0.031109000,548,70,0
1023,Aug 13 2019 20:36:36.638704000 MST,0.106047000,72,70,1
1024,Aug 13 2019 20:36:38.298559000 MST,1.659855000,164,70,1
1025,Aug 13 2019 20:36:38.332672000 MST,0.034113000,548,70,0
1026,Aug 13 2019 20:36:38.396676000 MST,0.064004000,72,70,1
1027,Aug 13 2019 20:36:41.352706000 MST,2.956030000,548,70,0
1028,Aug 13 2019 20:36:41.416537000 MST,0.063831000,232,70,1
1029,Aug 13 2019 20:36:41.472653000 MST,0.056116000,548,70,0
1030,Aug 13 2019 20:36:41.872597000 MST,0.399944000,548,70,0
1031,Aug 13 2019 20:36:43.919535000 MST,2.046938000,164,70,1
1032,Aug 13 2019 20:36:43.925568000 MST,0.006033000,340,70,1
1033,Aug 13 2019 20:36:43.952632000 MST,0.027064000,548,70,0
1034,Aug 13 2019 20:36:43.961613000 MST,0.008981000,64,70,0
1035,Aug 13 2019 20:36:43.992724000 MST,0.031111000,548,70,0
1036,Aug 13 2019 20:36:44.016634000 MST,0.023910000,72,70,1
1037,Aug 13 2019 20:36:44.056539000 MST,0.039905000,72,70,1
1038,Aug 13 2019 20:36:44.065595000 MST,0.009056000,184,70,1
1039,Aug 13 2019 20:36:44.092574000 MST,0.026979000,548,70,0
1040,Aug 13 2019 20:36:44.218715000 MST,0.126141000,72,70,1
