frame.number,frame.time,frame.time_delta,frame.len,mac-lte.rnti,mac-lte.direction
769,Aug 13 2019 20:04:46.645692000 MST,1.168064000,232,70,1
770,Aug 13 2019 20:04:46.677602000 MST,0.031910000,548,70,0
771,Aug 13 2019 20:04:46.784541000 MST,0.106939000,72,70,1
772,Aug 13 2019 20:04:48.537947000 MST,1.753406000,548,70,0
773,Aug 13 2019 20:04:48.550663000 MST,0.012716000,72,70,1
774,Aug 13 2019 20:04:52.697645000 MST,4.146982000,548,70,0
775,Aug 13 2019 20:04:52.709689000 MST,0.012044000,72,70,1
776,Aug 13 2019 20:04:52.737536000 MST,0.027847000,548,70,0
777,Aug 13 2019 20:04:56.997644000 MST,4.260108000,548,70,0
778,Aug 13 2019 20:04:57.061457000 MST,0.063813000,72,70,1
779,Aug 13 2019 20:04:57.068571000 MST,0.007114000,176,70,1
780,Aug 13 2019 20:04:57.097567000 MST,0.028996000,548,70,0
781,Aug 13 2019 20:04:57.204498000 MST,0.106931000,72,70,1
782,Aug 13 2019 20:04:58.577715000 MST,1.373217000,548,70,0
783,Aug 13 2019 20:04:58.641470000 MST,0.063755000,136,70,1
784,Aug 13 2019 20:04:58.659614000 MST,0.018144000,208,70,1
785,Aug 13 2019 20:04:58.677532000 MST,0.017918000,548,70,0
786,Aug 13 2019 20:04:58.784507000 MST,0.106975000,72,70,1
787,Aug 13 2019 20:05:02.870531000 MST,4.086024000,216,70,1
788,Aug 13 2019 20:05:02.897549000 MST,0.027018000,548,70,0
789,Aug 13 2019 20:05:02.961553000 MST,0.064004000,72,70,1
790,Aug 13 2019 20:05:03.423577000 MST,0.462024000,1014,70,1
791,Aug 13 2019 20:05:03.457501000 MST,0.033924000,548,70,0
792,Aug 13 2019 20:05:03.497600000 MST,0.040099000,548,70,0
793,Aug 13 2019 20:05:03.545461000 MST,0.047861000,72,70,1
794,Aug 13 2019 20:05:03.917612000 MST,0.372151000,548,70,0
795,Aug 13 2019 20:05:03.930497000 MST,0.012885000,88,70,1
796,Aug 13 2019 20:05:03.957518000 MST,0.027021000,548,70,0
797,Aug 13 2019 20:05:03.966564000 MST,0.009046000,128,70,0
798,Aug 13 2019 20:05:03.979473000 MST,0.012909000,72,70,1
799,Aug 13 2019 20:05:03.980496000 MST,0.001023000,232,70,1
800,Aug 13 2019 20:05:04.017647000 MST,0.037151000,548,70,0
801,Aug 13 2019 20:05:04.033570000 MST,0.015923000,72,70,1
802,Aug 13 2019 20:05:04.057596000 MST,0.024026000,548,70,0
803,Aug 13 2019 20:05:04.069632000 MST,0.012036000,72,70,1
804,Aug 13 2019 20:05:04.070485000 MST,0.000853000,284,70,1
805,Aug 13 2019 20:05:04.157642000 MST,0.087157000,548,70,0
806,Aug 13 2019 20:05:04.917573000 MST,0.759931000,548,70,0
807,Aug 13 2019 20:05:04.981580000 MST,0.064007000,232,70,1
808,Aug 13 2019 20:05:05.057566000 MST,0.075986000,548,70,0
809,Aug 13 2019 20:05:07.425514000 MST,2.367948000,72,70,1
810,Aug 13 2019 20:05:07.457501000 MST,0.031987000,548,70,0
811,Aug 13 2019 20:05:16.057848000 MST,8.600347000,548,70,0
812,Aug 13 2019 20:05:16.132514000 MST,0.074666000,164,70,1
813,Aug 13 2019 20:05:16.157606000 MST,0.025092000,548,70,0
814,Aug 13 2019 20:05:16.268438000 MST,0.110832000,72,70,1
815,Aug 13 2019 20:05:19.257480000 MST,2.989042000,548,70,0
816,Aug 13 2019 20:05:19.269537000 MST,0.012057000,72,70,1
817,Aug 13 2019 20:05:20.537451000 MST,1.267914000,548,70,0
818,Aug 13 2019 20:05:20.601485000 MST,0.064034000,72,70,1
819,Aug 13 2019 20:05:20.605566000 MST,0.004081000,164,70,1
820,Aug 13 2019 20:05:20.637520000 MST,0.031954000,548,70,0
821,Aug 13 2019 20:05:20.744459000 MST,0.106939000,72,70,1
822,Aug 13 2019 20:05:21.037406000 MST,0.292947000,886,70,1
823,Aug 13 2019 20:05:21.097595000 MST,0.060189000,548,70,0
824,Aug 13 2019 20:05:23.267520000 MST,2.169925000,184,70,1
825,Aug 13 2019 20:05:23.297554000 MST,0.030034000,548,70,0
826,Aug 13 2019 20:05:23.361380000 MST,0.063826000,72,70,1
827,Aug 13 2019 20:05:24.117458000 MST,0.756078000,548,70,0
828,Aug 13 2019 20:05:24.130541000 MST,0.013083000,72,70,1
829,Aug 13 2019 20:05:24.157554000 MST,0.027013000,548,70,0
830,Aug 13 2019 20:05:24.297546000 MST,0.139992000,548,70,0
831,Aug 13 2019 20:05:24.361384000 MST,0.063838000,240,70,1
832,Aug 13 2019 20:05:24.437542000 MST,0.076158000,548,70,0
833,Aug 13 2019 20:05:24.837860000 MST,0.400318000,548,70,0
834,Aug 13 2019 20:05:24.902770000 MST,0.064910000,78,70,1
835,Aug 13 2019 20:05:24.921786000 MST,0.019016000,208,70,1
836,Aug 13 2019 20:05:24.937947000 MST,0.016161000,548,70,0
837,Aug 13 2019 20:05:25.048413000 MST,0.110466000,72,70,1
838,Aug 13 2019 20:05:37.777801000 MST,12.729388000,548,70,0
839,Aug 13 2019 20:05:37.790555000 MST,0.012754000,64,70,1
840,Aug 13 2019 20:05:37.877537000 MST,0.086982000,532,70,0
841,Aug 13 2019 20:05:37.889386000 MST,0.011849000,64,70,1
842,Aug 13 2019 20:05:37.997470000 MST,0.108084000,548,70,0
843,Aug 13 2019 20:05:38.009504000 MST,0.012034000,64,70,1
844,Aug 13 2019 20:05:38.437495000 MST,0.427991000,548,70,0
845,Aug 13 2019 20:05:38.449531000 MST,0.012036000,64,70,1
846,Aug 13 2019 20:05:43.977380000 MST,5.527849000,548,70,0
847,Aug 13 2019 20:05:44.041477000 MST,0.064097000,72,70,1
848,Aug 13 2019 20:05:44.042442000 MST,0.000965000,176,70,1
849,Aug 13 2019 20:05:44.117399000 MST,0.074957000,548,70,0
850,Aug 13 2019 20:05:45.097526000 MST,0.980127000,548,70,0
851,Aug 13 2019 20:05:45.099400000 MST,0.001874000,64,70,1
852,Aug 13 2019 20:05:45.117370000 MST,0.017970000,548,70,0
853,Aug 13 2019 20:05:45.130456000 MST,0.013086000,64,70,1
854,Aug 13 2019 20:05:45.141456000 MST,0.011000000,64,70,1
855,Aug 13 2019 20:05:45.169515000 MST,0.028059000,2976,70,1
856,Aug 13 2019 20:05:45.170384000 MST,0.000869000,160,70,1
857,Aug 13 2019 20:05:45.217465000 MST,0.047081000,548,70,0
858,Aug 13 2019 20:05:45.230356000 MST,0.012891000,364,70,1
859,Aug 13 2019 20:05:45.257441000 MST,0.027085000,548,70,0
860,Aug 13 2019 20:05:45.271347000 MST,0.013906000,340,70,1
861,Aug 13 2019 20:05:45.337480000 MST,0.066133000,548,70,0
862,Aug 13 2019 20:06:00.297439000 MST,14.959959000,548,70,0
863,Aug 13 2019 20:06:00.309478000 MST,0.012039000,64,70,1
864,Aug 13 2019 20:06:03.137374000 MST,2.827896000,548,70,0
865,Aug 13 2019 20:06:03.138366000 MST,0.000992000,176,70,1
866,Aug 13 2019 20:06:03.157414000 MST,0.019048000,548,70,0
867,Aug 13 2019 20:06:03.201346000 MST,0.043932000,176,70,1
868,Aug 13 2019 20:06:03.257479000 MST,0.056133000,548,70,0
869,Aug 13 2019 20:06:03.264341000 MST,0.006862000,72,70,1
870,Aug 13 2019 20:06:05.317470000 MST,2.053129000,548,70,0
871,Aug 13 2019 20:06:05.329336000 MST,0.011866000,64,70,1
872,Aug 13 2019 20:06:05.357379000 MST,0.028043000,548,70,0
873,Aug 13 2019 20:06:05.374335000 MST,0.016956000,216,70,1
874,Aug 13 2019 20:06:05.397472000 MST,0.023137000,548,70,0
875,Aug 13 2019 20:06:05.461275000 MST,0.063803000,72,70,1
876,Aug 13 2019 20:06:07.275331000 MST,1.814056000,148,70,1
877,Aug 13 2019 20:06:07.281372000 MST,0.006041000,200,70,1
878,Aug 13 2019 20:06:07.297460000 MST,0.016088000,548,70,0
879,Aug 13 2019 20:06:07.317487000 MST,0.020027000,548,70,0
880,Aug 13 2019 20:06:07.337487000 MST,0.020000000,548,70,0
881,Aug 13 2019 20:06:07.361389000 MST,0.023902000,72,70,1
882,Aug 13 2019 20:06:07.381435000 MST,0.020046000,72,70,1
883,Aug 13 2019 20:06:07.401312000 MST,0.019877000,72,70,1
884,Aug 13 2019 20:06:07.414264000 MST,0.012952000,188,70,1
885,Aug 13 2019 20:06:07.437380000 MST,0.023116000,548,70,0
886,Aug 13 2019 20:06:07.548394000 MST,0.111014000,72,70,1
887,Aug 13 2019 20:06:08.355354000 MST,0.806960000,176,70,1
888,Aug 13 2019 20:06:08.397433000 MST,0.042079000,548,70,0
889,Aug 13 2019 20:06:08.461289000 MST,0.063856000,72,70,1
890,Aug 13 2019 20:06:11.397582000 MST,2.936293000,548,70,0
891,Aug 13 2019 20:06:11.461260000 MST,0.063678000,72,70,1
892,Aug 13 2019 20:06:11.466411000 MST,0.005151000,176,70,1
893,Aug 13 2019 20:06:11.497377000 MST,0.030966000,548,70,0
894,Aug 13 2019 20:06:11.604310000 MST,0.106933000,72,70,1
895,Aug 13 2019 20:06:22.517379000 MST,10.913069000,548,70,0
896,Aug 13 2019 20:06:22.581377000 MST,0.063998000,232,70,1
897,Aug 13 2019 20:06:22.657339000 MST,0.075962000,548,70,0
898,Aug 13 2019 20:06:24.344340000 MST,1.687001000,176,70,1
899,Aug 13 2019 20:06:24.377332000 MST,0.032992000,548,70,0
900,Aug 13 2019 20:06:24.484288000 MST,0.106956000,72,70,1
901,Aug 13 2019 20:06:30.477410000 MST,5.993122000,548,70,0
902,Aug 13 2019 20:06:30.544315000 MST,0.066905000,72,70,1
903,Aug 13 2019 20:06:30.546434000 MST,0.002119000,164,70,1
904,Aug 13 2019 20:06:30.577410000 MST,0.030976000,548,70,0
905,Aug 13 2019 20:06:30.684324000 MST,0.106914000,72,70,1
906,Aug 13 2019 20:06:32.297285000 MST,1.612961000,548,70,0
907,Aug 13 2019 20:06:32.361292000 MST,0.064007000,136,70,1
908,Aug 13 2019 20:06:32.395349000 MST,0.034057000,208,70,1
909,Aug 13 2019 20:06:32.417412000 MST,0.022063000,548,70,0
910,Aug 13 2019 20:06:32.524360000 MST,0.106948000,72,70,1
911,Aug 13 2019 20:06:40.437244000 MST,7.912884000,548,70,0
912,Aug 13 2019 20:06:40.501218000 MST,0.063974000,232,70,1
913,Aug 13 2019 20:06:40.577218000 MST,0.076000000,548,70,0
914,Aug 13 2019 20:06:41.087280000 MST,0.510062000,216,70,1
915,Aug 13 2019 20:06:41.117328000 MST,0.030048000,548,70,0
916,Aug 13 2019 20:06:41.181316000 MST,0.063988000,72,70,1
917,Aug 13 2019 20:06:42.137377000 MST,0.956061000,548,70,0
918,Aug 13 2019 20:06:42.201204000 MST,0.063827000,232,70,1
919,Aug 13 2019 20:06:42.297265000 MST,0.096061000,548,70,0
920,Aug 13 2019 20:07:01.297528000 MST,19.000263000,548,70,0
921,Aug 13 2019 20:07:01.362275000 MST,0.064747000,176,70,1
922,Aug 13 2019 20:07:01.397640000 MST,0.035365000,548,70,0
923,Aug 13 2019 20:07:07.389294000 MST,5.991654000,148,70,1
924,Aug 13 2019 20:07:07.393255000 MST,0.003961000,200,70,1
925,Aug 13 2019 20:07:07.417290000 MST,0.024035000,548,70,0
926,Aug 13 2019 20:07:07.426301000 MST,0.009011000,404,70,0
927,Aug 13 2019 20:07:07.457170000 MST,0.030869000,532,70,0
928,Aug 13 2019 20:07:07.490140000 MST,0.032970000,72,70,1
929,Aug 13 2019 20:07:07.493125000 MST,0.002985000,176,70,1
930,Aug 13 2019 20:07:07.531119000 MST,0.037994000,188,70,1
931,Aug 13 2019 20:07:07.533244000 MST,0.002125000,72,70,1
932,Aug 13 2019 20:07:07.537200000 MST,0.003956000,548,70,0
933,Aug 13 2019 20:07:07.557247000 MST,0.020047000,532,70,0
934,Aug 13 2019 20:07:07.621257000 MST,0.064010000,72,70,1
935,Aug 13 2019 20:07:08.537237000 MST,0.915980000,548,70,0
936,Aug 13 2019 20:07:08.607253000 MST,0.070016000,176,70,1
937,Aug 13 2019 20:07:08.637391000 MST,0.030138000,548,70,0
938,Aug 13 2019 20:07:08.748108000 MST,0.110717000,72,70,1
939,Aug 13 2019 20:07:09.937282000 MST,1.189174000,548,70,0
940,Aug 13 2019 20:07:10.001110000 MST,0.063828000,136,70,1
941,Aug 13 2019 20:07:10.019227000 MST,0.018117000,208,70,1
942,Aug 13 2019 20:07:10.037183000 MST,0.017956000,548,70,0
943,Aug 13 2019 20:07:10.147149000 MST,0.109966000,72,70,1
944,Aug 13 2019 20:07:21.057212000 MST,10.910063000,548,70,0
945,Aug 13 2019 20:07:21.121187000 MST,0.063975000,232,70,1
946,Aug 13 2019 20:07:21.197175000 MST,0.075988000,548,70,0
947,Aug 13 2019 20:07:40.197182000 MST,19.000007000,548,70,0
948,Aug 13 2019 20:07:40.262237000 MST,0.065055000,164,70,1
949,Aug 13 2019 20:07:40.297208000 MST,0.034971000,548,70,0
950,Aug 13 2019 20:07:59.357112000 MST,19.059904000,548,70,0
951,Aug 13 2019 20:07:59.421124000 MST,0.064012000,164,70,1
952,Aug 13 2019 20:07:59.457158000 MST,0.036034000,548,70,0
953,Aug 13 2019 20:08:03.477042000 MST,4.019884000,548,70,0
954,Aug 13 2019 20:08:03.545115000 MST,0.068073000,164,70,1
955,Aug 13 2019 20:08:03.577246000 MST,0.032131000,548,70,0
956,Aug 13 2019 20:08:03.688431000 MST,0.111185000,72,70,1
957,Aug 13 2019 20:08:18.636990000 MST,14.948559000,548,70,0
958,Aug 13 2019 20:08:18.700972000 MST,0.063982000,232,70,1
959,Aug 13 2019 20:08:18.776961000 MST,0.075989000,548,70,0
960,Aug 13 2019 20:08:36.052923000 MST,17.275962000,164,70,1
961,Aug 13 2019 20:08:36.096997000 MST,0.044074000,548,70,0
962,Aug 13 2019 20:08:36.203934000 MST,0.106937000,72,70,1
963,Aug 13 2019 20:08:38.096990000 MST,1.893056000,548,70,0
964,Aug 13 2019 20:08:38.160971000 MST,0.063981000,232,70,1
965,Aug 13 2019 20:08:38.236960000 MST,0.075989000,548,70,0
966,Aug 13 2019 20:08:38.708940000 MST,0.471980000,164,70,1
967,Aug 13 2019 20:08:38.713840000 MST,0.004900000,232,70,1
968,Aug 13 2019 20:08:38.714934000 MST,0.001094000,208,70,1
969,Aug 13 2019 20:08:38.737010000 MST,0.022076000,548,70,0
970,Aug 13 2019 20:08:38.746090000 MST,0.009080000,660,70,0
971,Aug 13 2019 20:08:38.777064000 MST,0.030974000,548,70,0
972,Aug 13 2019 20:08:38.800959000 MST,0.023895000,72,70,1
973,Aug 13 2019 20:08:38.810003000 MST,0.009044000,72,70,1
974,Aug 13 2019 20:08:38.850994000 MST,0.040991000,184,70,1
975,Aug 13 2019 20:08:38.876973000 MST,0.025979000,548,70,0
976,Aug 13 2019 20:08:38.995973000 MST,0.119000000,72,70,1
977,Aug 13 2019 20:08:39.417049000 MST,0.421076000,548,70,0
978,Aug 13 2019 20:08:39.480862000 MST,0.063813000,72,70,1
979,Aug 13 2019 20:08:39.485857000 MST,0.004995000,164,70,1
980,Aug 13 2019 20:08:39.516965000 MST,0.031108000,548,70,0
981,Aug 13 2019 20:08:39.623887000 MST,0.106922000,72,70,1
982,Aug 13 2019 20:08:43.157286000 MST,3.533399000,548,70,0
983,Aug 13 2019 20:08:43.222221000 MST,0.064935000,132,70,1
984,Aug 13 2019 20:08:43.241242000 MST,0.019021000,208,70,1
985,Aug 13 2019 20:08:43.277493000 MST,0.036251000,548,70,0
986,Aug 13 2019 20:08:43.388111000 MST,0.110618000,72,70,1
987,Aug 13 2019 20:08:46.499917000 MST,3.111806000,164,70,1
988,Aug 13 2019 20:08:46.537015000 MST,0.037098000,548,70,0
989,Aug 13 2019 20:08:46.600993000 MST,0.063978000,72,70,1
990,Aug 13 2019 20:08:48.769046000 MST,2.168053000,164,70,1
991,Aug 13 2019 20:08:48.782810000 MST,0.013764000,208,70,1
992,Aug 13 2019 20:08:48.783909000 MST,0.001099000,184,70,1
993,Aug 13 2019 20:08:48.816952000 MST,0.033043000,548,70,0
994,Aug 13 2019 20:08:48.826006000 MST,0.009054000,404,70,0
995,Aug 13 2019 20:08:48.857056000 MST,0.031050000,548,70,0
996,Aug 13 2019 20:08:48.880964000 MST,0.023908000,128,70,1
997,Aug 13 2019 20:08:48.889824000 MST,0.008860000,72,70,1
998,Aug 13 2019 20:08:48.920873000 MST,0.031049000,72,70,1
999,Aug 13 2019 20:08:48.931875000 MST,0.011002000,184,70,1
1000,Aug 13 2019 20:08:48.956955000 MST,0.025080000,548,70,0
1001,Aug 13 2019 20:08:49.075969000 MST,0.119014000,72,70,1
1002,Aug 13 2019 20:08:49.697058000 MST,0.621089000,548,70,0
1003,Aug 13 2019 20:08:49.760829000 MST,0.063771000,72,70,1
1004,Aug 13 2019 20:08:49.767954000 MST,0.007125000,164,70,1
1005,Aug 13 2019 20:08:49.796904000 MST,0.028950000,548,70,0
1006,Aug 13 2019 20:08:49.907970000 MST,0.111066000,72,70,1
1007,Aug 13 2019 20:08:56.176935000 MST,6.268965000,548,70,0
1008,Aug 13 2019 20:08:56.240916000 MST,0.063981000,136,70,1
1009,Aug 13 2019 20:08:56.262917000 MST,0.022001000,208,70,1
1010,Aug 13 2019 20:08:56.296874000 MST,0.033957000,548,70,0
1011,Aug 13 2019 20:08:56.403805000 MST,0.106931000,72,70,1
1012,Aug 13 2019 20:08:57.296874000 MST,0.893069000,548,70,0
1013,Aug 13 2019 20:08:57.360856000 MST,0.063982000,72,70,1
1014,Aug 13 2019 20:08:57.362807000 MST,0.001951000,164,70,1
1015,Aug 13 2019 20:08:57.436881000 MST,0.074074000,548,70,0
1016,Aug 13 2019 20:08:59.417019000 MST,1.980138000,548,70,0
1017,Aug 13 2019 20:08:59.486821000 MST,0.069802000,164,70,1
1018,Aug 13 2019 20:08:59.516876000 MST,0.030055000,548,70,0
1019,Aug 13 2019 20:08:59.623815000 MST,0.106939000,72,70,1
1020,Aug 13 2019 20:09:01.845141000 MST,2.221326000,232,70,1
1021,Aug 13 2019 20:09:01.897373000 MST,0.052232000,548,70,0
1022,Aug 13 2019 20:09:01.962050000 MST,0.064677000,72,70,1
1023,Aug 13 2019 20:09:03.556960000 MST,1.594910000,548,70,0
1024,Aug 13 2019 20:09:03.558861000 MST,0.001901000,64,70,1
1025,Aug 13 2019 20:09:03.577012000 MST,0.018151000,548,70,0
1026,Aug 13 2019 20:09:03.585843000 MST,0.008831000,100,70,0
1027,Aug 13 2019 20:09:03.589894000 MST,0.004051000,64,70,1
1028,Aug 13 2019 20:09:03.600892000 MST,0.010998000,64,70,1
1029,Aug 13 2019 20:09:03.601781000 MST,0.000889000,208,70,1
1030,Aug 13 2019 20:09:03.636977000 MST,0.035196000,548,70,0
1031,Aug 13 2019 20:09:03.652887000 MST,0.015910000,64,70,1
1032,Aug 13 2019 20:09:03.676916000 MST,0.024029000,548,70,0
1033,Aug 13 2019 20:09:03.688954000 MST,0.012038000,64,70,1
1034,Aug 13 2019 20:09:03.690855000 MST,0.001901000,340,70,1
1035,Aug 13 2019 20:09:03.756923000 MST,0.066068000,548,70,0
1036,Aug 13 2019 20:09:16.936977000 MST,13.180054000,548,70,0
1037,Aug 13 2019 20:09:17.000787000 MST,0.063810000,72,70,1
1038,Aug 13 2019 20:09:17.001876000 MST,0.001089000,164,70,1
1039,Aug 13 2019 20:09:17.076962000 MST,0.075086000,548,70,0
1040,Aug 13 2019 20:09:19.896848000 MST,2.819886000,548,70,0
1041,Aug 13 2019 20:09:19.908888000 MST,0.012040000,64,70,1
